timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
4977061,-0.02,-0.06,0.92,2.14,2.81,-0.73,916.01,21.89,
4977099,-0.02,-0.06,0.93,2.01,2.87,-0.79,915.96,21.88,
4977149,-0.01,-0.06,0.94,2.26,2.81,-0.67,915.95,21.86,
4977188,-0.02,-0.06,0.93,2.26,2.5,-0.85,916.02,21.87,
4977226,-0.02,-0.05,0.95,2.32,2.87,-0.92,915.98,21.87,
4977264,-0.02,-0.06,0.93,2.38,3.11,-0.85,915.96,21.88,
4977302,-0.02,-0.05,0.95,2.62,2.99,-0.85,915.98,21.89,
4977341,-0.02,-0.05,0.94,2.75,3.42,-0.73,915.97,21.87,
4977379,-0.03,-0.05,0.96,2.99,3.17,-0.85,915.95,21.9,
4977417,-0.03,-0.06,0.96,3.48,3.78,-0.79,915.95,21.88,
4977456,-0.03,-0.05,0.97,3.78,3.48,-0.79,915.96,21.89,
4977506,-0.03,-0.06,0.95,3.97,4.03,-0.79,916.0,21.88,
4977544,-0.03,-0.06,0.95,4.33,4.21,-0.79,915.93,21.88,
